Timestamp;mf_speed1;mf_speed2
351090;3.133000E+003;3.191000E+003
352085;3.133000E+003;3.191000E+003
353090;3.143000E+003;3.179000E+003
354090;3.143000E+003;3.179000E+003
355086;3.165000E+003;3.190000E+003
356084;3.165000E+003;3.190000E+003
357088;3.178000E+003;3.178000E+003
358088;3.178000E+003;3.178000E+003
359091;3.208000E+003;3.196000E+003
360091;3.208000E+003;3.196000E+003
361087;3.221000E+003;3.186000E+003
362089;3.221000E+003;3.186000E+003
363085;3.212000E+003;3.186000E+003
364085;3.212000E+003;3.186000E+003
365088;3.206000E+003;3.180000E+003
366088;3.206000E+003;3.180000E+003
367092;3.190000E+003;3.159000E+003
368100;3.190000E+003;3.159000E+003
369088;3.193000E+003;3.177000E+003
370088;3.193000E+003;3.177000E+003
371092;3.201000E+003;3.166000E+003
372086;3.201000E+003;3.166000E+003
373090;3.213000E+003;3.189000E+003
374089;3.213000E+003;3.189000E+003
375085;3.215000E+003;3.191000E+003
376085;3.215000E+003;3.191000E+003
377089;3.212000E+003;3.186000E+003
378088;3.212000E+003;3.186000E+003
379084;3.196000E+003;3.180000E+003
380092;3.196000E+003;3.180000E+003
381088;3.190000E+003;3.159000E+003
382090;3.190000E+003;3.159000E+003
383086;3.195000E+003;3.174000E+003
384086;3.195000E+003;3.174000E+003
385089;3.203000E+003;3.156000E+003
386089;3.203000E+003;3.156000E+003
387085;3.223000E+003;3.174000E+003
388085;3.223000E+003;3.174000E+003
389088;3.225000E+003;3.168000E+003
390089;3.225000E+003;3.168000E+003
391086;3.212000E+003;3.174000E+003
392089;3.212000E+003;3.174000E+003
393085;3.193000E+003;3.171000E+003
394105;3.193000E+003;3.171000E+003
395086;3.170000E+003;3.150000E+003
396086;3.170000E+003;3.150000E+003
397091;3.159000E+003;3.175000E+003
398091;3.159000E+003;3.175000E+003
399088;3.165000E+003;3.166000E+003
400088;3.165000E+003;3.166000E+003
401085;3.172000E+003;3.193000E+003
402088;3.172000E+003;3.193000E+003
403085;3.174000E+003;3.196000E+003
404085;3.174000E+003;3.196000E+003
405090;3.175000E+003;3.193000E+003
406090;3.175000E+003;3.193000E+003
407087;3.169000E+003;3.196000E+003
408087;3.169000E+003;3.196000E+003
409092;3.162000E+003;3.176000E+003
410084;3.162000E+003;3.176000E+003
411089;3.177000E+003;3.190000E+003
412084;3.177000E+003;3.190000E+003
413089;3.186000E+003;3.169000E+003
414089;3.186000E+003;3.169000E+003
415086;3.216000E+003;3.189000E+003
416086;3.216000E+003;3.189000E+003
417091;3.223000E+003;3.189000E+003
418091;3.223000E+003;3.189000E+003
419088;3.213000E+003;3.182000E+003
420106;3.213000E+003;3.182000E+003
421089;3.213000E+003;3.186000E+003
422087;3.213000E+003;3.186000E+003
423087;3.196000E+003;3.164000E+003
424091;3.196000E+003;3.164000E+003
425090;3.198000E+003;3.172000E+003
426086;3.198000E+003;3.172000E+003
427086;3.198000E+003;3.164000E+003
428089;3.198000E+003;3.164000E+003
429089;3.211000E+003;3.181000E+003
430085;3.211000E+003;3.181000E+003
431085;3.209000E+003;3.189000E+003
432091;3.209000E+003;3.189000E+003
433091;3.204000E+003;3.187000E+003
434087;3.204000E+003;3.187000E+003
435086;3.189000E+003;3.190000E+003
436090;3.189000E+003;3.190000E+003
437090;3.166000E+003;3.168000E+003
438086;3.166000E+003;3.168000E+003
439086;3.175000E+003;3.169000E+003
440089;3.175000E+003;3.169000E+003
441089;3.174000E+003;3.155000E+003
442088;3.174000E+003;3.155000E+003
443087;3.202000E+003;3.165000E+003
444091;3.202000E+003;3.165000E+003
445091;3.203000E+003;3.170000E+003
446099;3.203000E+003;3.170000E+003
447091;3.193000E+003;3.162000E+003
448087;3.193000E+003;3.162000E+003
449087;3.180000E+003;3.171000E+003
450091;3.180000E+003;3.171000E+003
451090;3.150000E+003;3.158000E+003
452089;3.150000E+003;3.158000E+003
453088;3.135000E+003;3.166000E+003
454084;3.135000E+003;3.166000E+003
455084;3.126000E+003;3.163000E+003
456089;3.126000E+003;3.163000E+003
457089;3.129000E+003;3.184000E+003
458086;3.129000E+003;3.184000E+003
459086;3.126000E+003;3.198000E+003
460091;3.126000E+003;3.198000E+003
461091;3.136000E+003;3.198000E+003
462091;3.136000E+003;3.198000E+003
463091;3.137000E+003;3.202000E+003
464088;3.137000E+003;3.202000E+003
465088;3.134000E+003;3.186000E+003
466085;3.134000E+003;3.186000E+003
467085;3.164000E+003;3.187000E+003
468090;3.164000E+003;3.187000E+003
469090;3.168000E+003;3.177000E+003
470087;3.168000E+003;3.177000E+003
471087;3.202000E+003;3.187000E+003
472128;3.202000E+003;3.187000E+003
473087;3.214000E+003;3.197000E+003
474092;3.214000E+003;3.197000E+003
475084;3.215000E+003;3.184000E+003
476089;3.215000E+003;3.184000E+003
477089;3.213000E+003;3.186000E+003
478086;3.213000E+003;3.186000E+003
479086;3.196000E+003;3.172000E+003
480091;3.196000E+003;3.172000E+003
481091;3.191000E+003;3.159000E+003
482091;3.191000E+003;3.159000E+003
483091;3.192000E+003;3.167000E+003
484088;3.192000E+003;3.167000E+003
485088;3.207000E+003;3.174000E+003
486092;3.207000E+003;3.174000E+003
487091;3.209000E+003;3.192000E+003
488086;3.209000E+003;3.192000E+003
489086;3.219000E+003;3.185000E+003
490089;3.219000E+003;3.185000E+003
491089;3.214000E+003;3.187000E+003
492088;3.214000E+003;3.187000E+003
493087;3.191000E+003;3.172000E+003
494091;3.191000E+003;3.172000E+003
495091;3.209000E+003;3.162000E+003
496087;3.209000E+003;3.162000E+003
497086;3.194000E+003;3.166000E+003
498090;3.194000E+003;3.166000E+003
499100;3.218000E+003;3.162000E+003
500088;3.218000E+003;3.162000E+003
501088;3.223000E+003;3.174000E+003
502086;3.223000E+003;3.174000E+003
503086;3.216000E+003;3.165000E+003
504090;3.216000E+003;3.165000E+003
505089;3.203000E+003;3.170000E+003
506085;3.203000E+003;3.170000E+003
507085;3.181000E+003;3.165000E+003
508088;3.181000E+003;3.165000E+003
509088;3.171000E+003;3.155000E+003
510084;3.171000E+003;3.155000E+003
511092;3.158000E+003;3.168000E+003
512090;3.158000E+003;3.168000E+003
513090;3.168000E+003;3.176000E+003
514086;3.168000E+003;3.176000E+003
515085;3.172000E+003;3.196000E+003
516089;3.172000E+003;3.196000E+003
517089;3.183000E+003;3.192000E+003
518085;3.183000E+003;3.192000E+003
519084;3.181000E+003;3.201000E+003
520088;3.181000E+003;3.201000E+003
521088;3.165000E+003;3.190000E+003
522088;3.165000E+003;3.190000E+003
523088;3.181000E+003;3.175000E+003
524085;3.181000E+003;3.175000E+003
525127;3.172000E+003;3.184000E+003
526092;3.172000E+003;3.184000E+003
527089;3.209000E+003;3.174000E+003
528089;3.209000E+003;3.174000E+003
529086;3.222000E+003;3.198000E+003
530086;3.222000E+003;3.198000E+003
531091;3.223000E+003;3.183000E+003
532086;3.223000E+003;3.183000E+003
533091;3.212000E+003;3.187000E+003
534091;3.212000E+003;3.187000E+003
535088;3.202000E+003;3.176000E+003
536088;3.202000E+003;3.176000E+003
537085;3.194000E+003;3.156000E+003
538085;3.194000E+003;3.156000E+003
539090;3.191000E+003;3.177000E+003
540090;3.191000E+003;3.177000E+003
541087;3.202000E+003;3.169000E+003
542090;3.202000E+003;3.169000E+003
543087;3.210000E+003;3.188000E+003
544087;3.210000E+003;3.188000E+003
545092;3.200000E+003;3.189000E+003
546084;3.200000E+003;3.189000E+003
547089;3.206000E+003;3.188000E+003
548089;3.206000E+003;3.188000E+003
549086;3.171000E+003;3.182000E+003
550087;3.171000E+003;3.182000E+003
551091;3.182000E+003;3.163000E+003
552107;3.182000E+003;3.163000E+003
553086;3.161000E+003;3.171000E+003
554086;3.161000E+003;3.171000E+003
555089;3.192000E+003;3.158000E+003
556089;3.192000E+003;3.158000E+003
557085;3.203000E+003;3.175000E+003
558085;3.203000E+003;3.175000E+003
559089;3.198000E+003;3.162000E+003
560088;3.198000E+003;3.162000E+003
561084;3.185000E+003;3.168000E+003
562086;3.185000E+003;3.168000E+003
563090;3.164000E+003;3.168000E+003
564090;3.164000E+003;3.168000E+003
565086;3.140000E+003;3.153000E+003
566086;3.140000E+003;3.153000E+003
567089;3.120000E+003;3.174000E+003
568089;3.120000E+003;3.174000E+003
569085;3.124000E+003;3.168000E+003
570085;3.124000E+003;3.168000E+003
571088;3.131000E+003;3.194000E+003
572091;3.131000E+003;3.194000E+003
573087;3.130000E+003;3.198000E+003
574086;3.130000E+003;3.198000E+003
575090;3.141000E+003;3.199000E+003
576090;3.141000E+003;3.199000E+003
577086;3.139000E+003;3.197000E+003
578104;3.139000E+003;3.197000E+003
579088;3.147000E+003;3.178000E+003
580084;3.147000E+003;3.178000E+003
581092;3.177000E+003;3.193000E+003
582091;3.177000E+003;3.193000E+003
583090;3.185000E+003;3.173000E+003
584086;3.185000E+003;3.173000E+003
585086;3.211000E+003;3.192000E+003
586089;3.211000E+003;3.192000E+003
587090;3.220000E+003;3.186000E+003
588087;3.220000E+003;3.186000E+003
589087;3.211000E+003;3.185000E+003
590092;3.211000E+003;3.185000E+003
591084;3.202000E+003;3.183000E+003
592091;3.202000E+003;3.183000E+003
593092;3.186000E+003;3.163000E+003
594088;3.186000E+003;3.163000E+003
595089;3.187000E+003;3.172000E+003
596085;3.187000E+003;3.172000E+003
597086;3.194000E+003;3.161000E+003
598091;3.194000E+003;3.161000E+003
599091;3.207000E+003;3.182000E+003
600088;3.207000E+003;3.182000E+003
601088;3.211000E+003;3.193000E+003
602087;3.211000E+003;3.193000E+003
603088;3.212000E+003;3.186000E+003
604102;3.212000E+003;3.186000E+003
605086;3.198000E+003;3.186000E+003
606091;3.198000E+003;3.186000E+003
607092;3.193000E+003;3.167000E+003
608088;3.193000E+003;3.167000E+003
609089;3.197000E+003;3.171000E+003
610086;3.197000E+003;3.171000E+003
611086;3.203000E+003;3.155000E+003
612085;3.203000E+003;3.155000E+003
613086;3.220000E+003;3.168000E+003
614091;3.220000E+003;3.168000E+003
615091;3.222000E+003;3.171000E+003
616088;3.222000E+003;3.171000E+003
617087;3.209000E+003;3.170000E+003
618090;3.209000E+003;3.170000E+003
619089;3.189000E+003;3.172000E+003
620085;3.189000E+003;3.172000E+003
621085;3.168000E+003;3.158000E+003
622091;3.168000E+003;3.158000E+003
623091;3.159000E+003;3.168000E+003
624087;3.159000E+003;3.168000E+003
625086;3.161000E+003;3.161000E+003
626090;3.161000E+003;3.161000E+003
627090;3.168000E+003;3.183000E+003
628086;3.168000E+003;3.183000E+003
629085;3.175000E+003;3.197000E+003
630104;3.175000E+003;3.197000E+003
631088;3.184000E+003;3.193000E+003
632086;3.184000E+003;3.193000E+003
633086;3.174000E+003;3.200000E+003
634090;3.174000E+003;3.200000E+003
635089;3.170000E+003;3.185000E+003
636085;3.170000E+003;3.185000E+003
637085;3.186000E+003;3.186000E+003
638089;3.186000E+003;3.186000E+003
639089;3.182000E+003;3.171000E+003
640085;3.182000E+003;3.171000E+003
641084;3.219000E+003;3.187000E+003
642091;3.219000E+003;3.187000E+003
643090;3.211000E+003;3.198000E+003
644086;3.211000E+003;3.198000E+003
645086;3.216000E+003;3.185000E+003
646090;3.216000E+003;3.185000E+003
647089;3.208000E+003;3.188000E+003
648085;3.208000E+003;3.188000E+003
649085;3.192000E+003;3.166000E+003
650088;3.192000E+003;3.166000E+003
651088;3.193000E+003;3.159000E+003
652087;3.193000E+003;3.159000E+003
653087;3.194000E+003;3.167000E+003
654084;3.194000E+003;3.167000E+003
655085;3.206000E+003;3.175000E+003
656112;3.206000E+003;3.175000E+003
657089;3.206000E+003;3.188000E+003
658086;3.206000E+003;3.188000E+003
659086;3.209000E+003;3.186000E+003
660091;3.209000E+003;3.186000E+003
661091;3.189000E+003;3.191000E+003
662091;3.189000E+003;3.191000E+003
663091;3.167000E+003;3.174000E+003
664088;3.167000E+003;3.174000E+003
665088;3.184000E+003;3.164000E+003
666085;3.184000E+003;3.164000E+003
667085;3.165000E+003;3.163000E+003
668090;3.165000E+003;3.163000E+003
669090;3.204000E+003;3.163000E+003
670087;3.204000E+003;3.163000E+003
671088;3.193000E+003;3.173000E+003
672087;3.193000E+003;3.173000E+003
673087;3.192000E+003;3.159000E+003
674092;3.192000E+003;3.159000E+003
675084;3.175000E+003;3.165000E+003
676089;3.175000E+003;3.165000E+003
677089;3.151000E+003;3.159000E+003
678086;3.151000E+003;3.159000E+003
679087;3.133000E+003;3.156000E+003
680091;3.133000E+003;3.156000E+003
681122;3.122000E+003;3.165000E+003
682089;3.122000E+003;3.165000E+003
683085;3.127000E+003;3.176000E+003
684092;3.127000E+003;3.176000E+003
685087;3.131000E+003;3.199000E+003
686087;3.131000E+003;3.199000E+003
687091;3.137000E+003;3.195000E+003
688091;3.137000E+003;3.195000E+003
689086;3.142000E+003;3.204000E+003
690086;3.142000E+003;3.204000E+003
691090;3.129000E+003;3.190000E+003
692084;3.129000E+003;3.190000E+003
693088;3.161000E+003;3.182000E+003
694088;3.161000E+003;3.182000E+003
695091;3.168000E+003;3.187000E+003
696091;3.168000E+003;3.187000E+003
697087;3.204000E+003;3.181000E+003
698087;3.204000E+003;3.181000E+003
699090;3.215000E+003;3.199000E+003
700090;3.215000E+003;3.199000E+003
701086;3.215000E+003;3.184000E+003
702088;3.215000E+003;3.184000E+003
703084;3.213000E+003;3.186000E+003
704092;3.213000E+003;3.186000E+003
705088;3.198000E+003;3.176000E+003
706087;3.198000E+003;3.176000E+003
707151;3.191000E+003;3.157000E+003
708086;3.191000E+003;3.157000E+003
709090;3.190000E+003;3.172000E+003
710090;3.190000E+003;3.172000E+003
711086;3.203000E+003;3.171000E+003
712088;3.203000E+003;3.171000E+003
713092;3.210000E+003;3.191000E+003
714091;3.210000E+003;3.191000E+003
715087;3.217000E+003;3.188000E+003
716087;3.217000E+003;3.188000E+003
717091;3.215000E+003;3.189000E+003
718091;3.215000E+003;3.189000E+003
719088;3.192000E+003;3.177000E+003
720088;3.192000E+003;3.177000E+003
721085;3.209000E+003;3.160000E+003
722088;3.209000E+003;3.160000E+003
723085;3.194000E+003;3.174000E+003
724085;3.194000E+003;3.174000E+003
725090;3.220000E+003;3.159000E+003
726090;3.220000E+003;3.159000E+003
727087;3.221000E+003;3.179000E+003
728087;3.221000E+003;3.179000E+003
729092;3.219000E+003;3.164000E+003
730084;3.219000E+003;3.164000E+003
731089;3.206000E+003;3.172000E+003
732084;3.206000E+003;3.172000E+003
733089;3.182000E+003;3.166000E+003
